t,x,y,vx,vy,kinetic_energy
1249.8783972652,-0.6356788148,0.8006514696,0.0031739865,-0.0045328155,0.0000153103
1249.8961132050,-0.6356225679,0.8005709759,0.0031758736,-0.0045542558,0.0000154137
1249.9140071576,-0.6355657222,0.8004892916,0.0031777384,-0.0045754983,0.0000155166
1249.9320468209,-0.6355083802,0.8004065611,0.0031795773,-0.0045965004,0.0000156188
1249.9502657135,-0.6354504353,0.8003226279,0.0031813932,-0.0046172971,0.0000157203
1249.9686394430,-0.6353919647,0.8002376014,0.0031831835,-0.0046378565,0.0000158212
1249.9872010522,-0.6353328632,0.8001513258,0.0031849508,-0.0046582113,0.0000159214
1250.0059245549,-0.6352732134,0.8000639188,0.0031866925,-0.0046783290,0.0000160209
1250.0248441262,-0.6352129062,0.7999752178,0.0031884113,-0.0046982422,0.0000161197
1250.0439667463,-0.6351519192,0.7998851860,0.0031901073,-0.0047179529,0.0000162179
1250.0632653912,-0.6350903382,0.7997939473,0.0031917778,-0.0047374290,0.0000163153
1250.0827585365,-0.6350281043,0.7997014115,0.0031934241,-0.0047566855,0.0000164120
1250.1024664704,-0.6349651525,0.7996074787,0.0031950474,-0.0047757376,0.0000165080
1250.1223934926,-0.6349014687,0.7995121240,0.0031966476,-0.0047945844,0.0000166033
1250.1425430546,-0.6348370417,0.7994153267,0.0031982246,-0.0048132241,0.0000166979
1250.1629101969,-0.6347718871,0.7993171068,0.0031997776,-0.0048316474,0.0000167917
1250.1835101722,-0.6347059560,0.7992173866,0.0032013072,-0.0048498632,0.0000168848
1250.2043472606,-0.6346392343,0.7991161412,0.0032028134,-0.0048678706,0.0000169771
1250.2254271959,-0.6345717035,0.7990133385,0.0032042961,-0.0048856694,0.0000170686
1250.2467550946,-0.6345033469,0.7989089491,0.0032057552,-0.0049032591,0.0000171594
1250.2683408045,-0.6344341329,0.7988029204,0.0032071911,-0.0049206429,0.0000172494
1250.2901832205,-0.6343640646,0.7986952534,0.0032086031,-0.0049378150,0.0000173386
1250.3122907310,-0.6342931149,0.7985859024,0.0032099915,-0.0049547773,0.0000174269
1250.3346644611,-0.6342212801,0.7984748574,0.0032113558,-0.0049715261,0.0000175144
1250.3573073971,-0.6341485503,0.7983620995,0.0032126960,-0.0049880592,0.0000176011
1250.3802324831,-0.6340748838,0.7982475599,0.0032140123,-0.0050043819,0.0000176869
1250.4034129681,-0.6340003664,0.7981313686,0.0032153029,-0.0050204714,0.0000177717
1250.4268709188,-0.6339249271,0.7980134117,0.0032165689,-0.0050363400,0.0000178555
1250.4506103660,-0.6338485527,0.7978936653,0.0032178101,-0.0050519869,0.0000179384
1250.4746135790,-0.6337713003,0.7977722156,0.0032190254,-0.0050673980,0.0000180203
1250.4988715591,-0.6336931987,0.7976491059,0.0032202142,-0.0050825656,0.0000181011
1250.5234066383,-0.6336141761,0.7975242207,0.0032213776,-0.0050975023,0.0000181809
1250.5481613613,-0.6335344177,0.7973978511,0.0032225128,-0.0051121727,0.0000182594
1250.5731348511,-0.6334539264,0.7972700016,0.0032236200,-0.0051265775,0.0000183368
1250.5983509115,-0.6333726257,0.7971405503,0.0032247003,-0.0051407314,0.0000184129
1250.6237732429,-0.6332906329,0.7970096836,0.0032257523,-0.0051546157,0.0000184878
1250.6494158435,-0.6332079030,0.7968773303,0.0032267771,-0.0051682403,0.0000185614
1250.6752255925,-0.6331246077,0.7967437664,0.0032277726,-0.0051815803,0.0000186336
1250.7012049043,-0.6330407398,0.7966089821,0.0032287397,-0.0051946414,0.0000187045
1250.7272776051,-0.6329565456,0.7964733768,0.0032296760,-0.0052073916,0.0000187739
1250.7534843075,-0.6328718944,0.7963367441,0.0032305837,-0.0052198576,0.0000188418
1250.7798275035,-0.6327867789,0.7961990751,0.0032314634,-0.0052320466,0.0000189083
1250.8062995276,-0.6327012241,0.7960604138,0.0032323157,-0.0052439611,0.0000189735
1250.8328850154,-0.6326152804,0.7959208451,0.0032331406,-0.0052556008,0.0000190373
1250.8596053166,-0.6325288792,0.7957802611,0.0032339395,-0.0052669813,0.0000190997
1250.8863526790,-0.6324423695,0.7956392344,0.0032347098,-0.0052780645,0.0000191607
1250.9132601694,-0.6323553214,0.7954970683,0.0032354563,-0.0052889129,0.0000192204
1250.9403155551,-0.6322677751,0.7953538305,0.0032361789,-0.0052995266,0.0000192789
1250.9673669054,-0.6321802226,0.7952103308,0.0032368746,-0.0053098538,0.0000193360
1250.9945258155,-0.6320923034,0.7950659833,0.0032375468,-0.0053199454,0.0000193918
1251.0217571283,-0.6320041319,0.7949209795,0.0032381956,-0.0053297952,0.0000194463
1251.0490878992,-0.6319156209,0.7947751800,0.0032388221,-0.0053394198,0.0000194997
1251.0765392139,-0.6318267026,0.7946284761,0.0032394274,-0.0053488327,0.0000195520
1251.1040644800,-0.6317375284,0.7944811210,0.0032400113,-0.0053580243,0.0000196030
1251.1316690546,-0.6316480815,0.7943330906,0.0032405743,-0.0053670031,0.0000196530
1251.1594319427,-0.6315581062,0.7941839644,0.0032411188,-0.0053758004,0.0000197020
1251.1872880638,-0.6314678138,0.7940340951,0.0032416440,-0.0053844009,0.0000197500
1251.2152403395,-0.6313771953,0.7938834708,0.0032421504,-0.0053928113,0.0000197970
1251.2433612513,-0.6312860162,0.7937317036,0.0032426399,-0.0054010584,0.0000198431
1251.2715072774,-0.6311947421,0.7935795716,0.0032431106,-0.0054091059,0.0000198881
1251.2998921008,-0.6311026805,0.7934259223,0.0032435664,-0.0054170196,0.0000199324
1251.3283669078,-0.6310103142,0.7932715630,0.0032440055,-0.0054247622,0.0000199758
1251.3569191425,-0.6309176846,0.7931165653,0.0032444282,-0.0054323358,0.0000200183
1251.3856979231,-0.6308243079,0.7929601217,0.0032448370,-0.0054397843,0.0000200601
1251.4146304520,-0.6307304209,0.7928026289,0.0032452313,-0.0054470922,0.0000201012
1251.4436365922,-0.6306362837,0.7926445256,0.0032456106,-0.0054542441,0.0000201414
1251.4728582120,-0.6305414363,0.7924850406,0.0032459769,-0.0054612792,0.0000201810
1251.5022056927,-0.6304461698,0.7923246641,0.0032463296,-0.0054681795,0.0000202198
1251.5316793056,-0.6303504837,0.7921633970,0.0032466691,-0.0054749495,0.0000202580
1251.5613397898,-0.6302541811,0.7920009082,0.0032469965,-0.0054816070,0.0000202955
1251.5911117504,-0.6301575069,0.7918376124,0.0032473113,-0.0054881389,0.0000203323
1251.6210570193,-0.6300602607,0.7916731721,0.0032476146,-0.0054945627,0.0000203686
1251.6512528204,-0.6299621919,0.7915071633,0.0032479073,-0.0055008976,0.0000204044
1251.6816905362,-0.6298633287,0.7913396332,0.0032481897,-0.0055071444,0.0000204397
1251.7122079317,-0.6297641983,0.7911714756,0.0032484606,-0.0055132732,0.0000204743
1251.7429553768,-0.6296643124,0.7910018633,0.0032487217,-0.0055193178,0.0000205085
1251.7739174985,-0.6295637211,0.7908308809,0.0032489731,-0.0055252777,0.0000205423
1251.8050873838,-0.6294624472,0.7906585667,0.0032492149,-0.0055311544,0.0000205755
1251.8364664423,-0.6293604862,0.7904849131,0.0032494475,-0.0055369510,0.0000206084
1251.8681287463,-0.6292575977,0.7903095094,0.0032496717,-0.0055426834,0.0000206409
1251.8999853969,-0.6291540705,0.7901328477,0.0032498871,-0.0055483380,0.0000206729
1251.9321045593,-0.6290496835,0.7899545497,0.0032500943,-0.0055539293,0.0000207046
1251.9644063864,-0.6289446963,0.7897750582,0.0032502931,-0.0055594461,0.0000207359
1251.9968800967,-0.6288391441,0.7895944337,0.0032504837,-0.0055648894,0.0000207668
1252.0296970922,-0.6287324700,0.7894117219,0.0032506674,-0.0055702901,0.0000207975
1252.0626893914,-0.6286252201,0.7892278570,0.0032508433,-0.0055756228,0.0000208278
1252.0961014005,-0.6285166000,0.7890414753,0.0032510130,-0.0055809288,0.0000208579
1252.1296742096,-0.6284074516,0.7888540196,0.0032511754,-0.0055861687,0.0000208877
1252.1635712558,-0.6282972437,0.7886645766,0.0032513314,-0.0055913705,0.0000209173
1252.1976161439,-0.6281865499,0.7884741313,0.0032514804,-0.0055965093,0.0000209465
1252.2320712887,-0.6280745172,0.7882812144,0.0032516239,-0.0056016267,0.0000209756
1252.2668385887,-0.6279614646,0.7880863724,0.0032517614,-0.0056067095,0.0000210046
1252.3019141147,-0.6278474050,0.7878896253,0.0032518932,-0.0056117588,0.0000210333
1252.3372070338,-0.6277326340,0.7876914814,0.0032520191,-0.0056167637,0.0000210618
1252.3728171391,-0.6276168271,0.7874913790,0.0032521397,-0.0056217403,0.0000210902
1252.4088327302,-0.6274996973,0.7872888192,0.0032522554,-0.0056267022,0.0000211185
1252.4450574025,-0.6273818833,0.7870849044,0.0032523657,-0.0056316243,0.0000211465
1252.4816801158,-0.6272627709,0.7868785689,0.0032524714,-0.0056365340,0.0000211745
1252.5186113296,-0.6271426513,0.7866703144,0.0032525723,-0.0056414206,0.0000212024
1252.5560321677,-0.6270209355,0.7864591161,0.0032526691,-0.0056463095,0.0000212303
1252.5937427667,-0.6268982737,0.7862460984,0.0032527613,-0.0056511758,0.0000212581
1252.6318516576,-0.6267743129,0.7860306456,0.0032528495,-0.0056560351,0.0000212859
1252.6702608770,-0.6266493718,0.7858133086,0.0032529334,-0.0056608763,0.0000213135
1252.7091622565,-0.6265228266,0.7855929982,0.0032530137,-0.0056657250,0.0000213413
1252.7484499828,-0.6263950216,0.7853703094,0.0032530902,-0.0056705691,0.0000213690
1252.7881259022,-0.6262659508,0.7851452282,0.0032531630,-0.0056754102,0.0000213967
1252.8281925995,-0.6261356059,0.7849177361,0.0032532323,-0.0056802499,0.0000214244
1252.8686625673,-0.6260039464,0.7846877585,0.0032532983,-0.0056850910,0.0000214521
1252.9096328012,-0.6258706567,0.7844547394,0.0032533611,-0.0056899463,0.0000214799
1252.9509969224,-0.6257360830,0.7842192791,0.0032534208,-0.0056948043,0.0000215078
1252.9927713323,-0.6256001721,0.7839812803,0.0032534774,-0.0056996681,0.0000215357
1253.0351759933,-0.6254622083,0.7837394838,0.0032535314,-0.0057045644,0.0000215638
1253.0779853764,-0.6253229255,0.7834951698,0.0032535826,-0.0057094680,0.0000215919
1253.1213076417,-0.6251819719,0.7832477160,0.0032536311,-0.0057143924,0.0000216202
1253.1650361413,-0.6250396945,0.7829977261,0.0032536770,-0.0057193267,0.0000216486
1253.2094161171,-0.6248952954,0.7827437921,0.0032537207,-0.0057242993,0.0000216772
1253.2543177703,-0.6247491970,0.7824866493,0.0032537619,-0.0057292966,0.0000217059
1253.2998726761,-0.6246009713,0.7822255368,0.0032538011,-0.0057343341,0.0000217349
1253.3459511362,-0.6244510403,0.7819611908,0.0032538380,-0.0057393983,0.0000217641
1253.3925732913,-0.6242993385,0.7816934888,0.0032538729,-0.0057444922,0.0000217934
1253.4397369938,-0.6241458730,0.7814224363,0.0032539058,-0.0057496167,0.0000218230
1253.4875853162,-0.6239901784,0.7811472030,0.0032539369,-0.0057547880,0.0000218528
1253.5361195964,-0.6238322501,0.7808677717,0.0032539662,-0.0057600070,0.0000218830
1253.5852075031,-0.6236725191,0.7805848960,0.0032539937,-0.0057652603,0.0000219134
1253.6350018966,-0.6235104878,0.7802976862,0.0032540197,-0.0057705649,0.0000219440
1253.6854962390,-0.6233461776,0.7800061700,0.0032540441,-0.0057759210,0.0000219750
1253.7367103277,-0.6231795241,0.7797102228,0.0032540670,-0.0057813313,0.0000220064
1253.7886526622,-0.6230104997,0.7794097849,0.0032540885,-0.0057867974,0.0000220381
1253.8413336144,-0.6228390707,0.7791047854,0.0032541086,-0.0057923209,0.0000220701
1253.8947648339,-0.6226651992,0.7787951454,0.0032541275,-0.0057979039,0.0000221025
1253.9489596309,-0.6224888419,0.7784807761,0.0032541451,-0.0058035483,0.0000221353
1254.0040731391,-0.6223094941,0.7781607644,0.0032541616,-0.0058092709,0.0000221686
1254.0599677835,-0.6221276034,0.7778358955,0.0032541770,-0.0058150580,0.0000222023
1254.1168076072,-0.6219426362,0.7775052017,0.0032541914,-0.0058209270,0.0000222365
1254.1746130730,-0.6217545257,0.7771685482,0.0032542048,-0.0058268806,0.0000222712
1254.2332334385,-0.6215637627,0.7768267977,0.0032542172,-0.0058329038,0.0000223063
1254.2928460024,-0.6213697701,0.7764789011,0.0032542288,-0.0058390154,0.0000223421
1254.3534658813,-0.6211724988,0.7761247527,0.0032542395,-0.0058452174,0.0000223783
1254.4151105663,-0.6209718919,0.7757642320,0.0032542495,-0.0058515121,0.0000224152
1254.4778000506,-0.6207678844,0.7753972034,0.0032542587,-0.0058579019,0.0000224526
1254.5417218085,-0.6205598662,0.7750225481,0.0032542672,-0.0058644063,0.0000224908
1254.6068873994,-0.6203477997,0.7746401748,0.0032542751,-0.0058710270,0.0000225296
1254.6731561222,-0.6201321428,0.7742508865,0.0032542823,-0.0058777501,0.0000225691
1254.7407344671,-0.6199122236,0.7738534465,0.0032542890,-0.0058845968,0.0000226094
1254.8096288971,-0.6196880210,0.7734477904,0.0032542951,-0.0058915681,0.0000226505
1254.8798650871,-0.6194594515,0.7730337397,0.0032543007,-0.0058986672,0.0000226924
1254.9514878716,-0.6192263692,0.7726110017,0.0032543059,-0.0059058987,0.0000227351
1255.0245141218,-0.6189887193,0.7721794471,0.0032543105,-0.0059132648,0.0000227786
1255.0991758081,-0.6187457468,0.7717376719,0.0032543148,-0.0059207892,0.0000228232
1255.1753005782,-0.6184980127,0.7712866613,0.0032543187,-0.0059284547,0.0000228686
1255.2531383101,-0.6182447038,0.7708248990,0.0032543222,-0.0059362869,0.0000229151
1255.3325347250,-0.6179863221,0.7703532621,0.0032543254,-0.0059442705,0.0000229625
1255.4139735770,-0.6177212935,0.7698688343,0.0032543283,-0.0059524545,0.0000230112
1255.4972451227,-0.6174503004,0.7693728160,0.0032543309,-0.0059608178,0.0000230610
1255.5828588072,-0.6171716850,0.7688621205,0.0032543332,-0.0059694121,0.0000231123
1255.6703785907,-0.6168868664,0.7683392945,0.0032543353,-0.0059781936,0.0000231647
1255.7598946910,-0.6165955509,0.7678037481,0.0032543372,-0.0059871717,0.0000232185
1255.8519534942,-0.6162959604,0.7672521513,0.0032543389,-0.0059964014,0.0000232738
1255.9463535237,-0.6159887507,0.7666856443,0.0032543404,-0.0060058626,0.0000233306
1256.0434565964,-0.6156727442,0.7661019842,0.0032543417,-0.0060155919,0.0000233890
1256.1430427234,-0.6153486568,0.7655024179,0.0032543429,-0.0060255673,0.0000234491
1256.2457914268,-0.6150142773,0.7648827701,0.0032543439,-0.0060358570,0.0000235112
1256.3514897801,-0.6146702984,0.7642442306,0.0032543448,-0.0060464399,0.0000235751
1256.4605441427,-0.6143153979,0.7635842447,0.0032543455,-0.0060573569,0.0000236412
1256.5727532634,-0.6139502306,0.7629039238,0.0032543462,-0.0060685878,0.0000237093
1256.6889180507,-0.6135721901,0.7621982924,0.0032543468,-0.0060802130,0.0000237799
1256.8088021586,-0.6131820456,0.7614686524,0.0032543473,-0.0060922090,0.0000238529
1256.9329094101,-0.6127781575,0.7607117945,0.0032543477,-0.0061046262,0.0000239286
1257.0621348003,-0.6123576131,0.7599220865,0.0032543481,-0.0061175544,0.0000240076
1257.1962793278,-0.6119210601,0.7591005500,0.0032543484,-0.0061309736,0.0000240898
1257.3355233397,-0.6114679116,0.7582458789,0.0032543487,-0.0061449020,0.0000241753
1257.4805209434,-0.6109960388,0.7573538314,0.0032543489,-0.0061594052,0.0000242645
1257.6315657784,-0.6105044862,0.7564223441,0.0032543490,-0.0061745125,0.0000243577
1257.7894167796,-0.6099907839,0.7554464451,0.0032543492,-0.0061902999,0.0000244553
1257.9544111538,-0.6094538346,0.7544237191,0.0032543493,-0.0062068012,0.0000245576
1258.1274518058,-0.6088906999,0.7533481929,0.0032543494,-0.0062241068,0.0000246651
1258.3089818398,-0.6082999377,0.7522166828,0.0032543495,-0.0062422611,0.0000247783
1258.5006830603,-0.6076760749,0.7510181961,0.0032543495,-0.0062614322,0.0000248982
1258.7037289493,-0.6070152926,0.7497447766,0.0032543496,-0.0062817375,0.0000250255
1258.9182063385,-0.6063173082,0.7483951858,0.0032543496,-0.0063031859,0.0000251605
1259.1471265416,-0.6055723219,0.7469496390,0.0032543496,-0.0063260783,0.0000253050
1259.3915504185,-0.6047768811,0.7454004072,0.0032543497,-0.0063505210,0.0000254600
1259.6544362304,-0.6039213587,0.7437274898,0.0032543497,-0.0063768099,0.0000256272
1259.9381958065,-0.6029979059,0.7419139830,0.0032543497,-0.0064051860,0.0000258086
1260.2459009161,-0.6019965258,0.7399383404,0.0032543497,-0.0064359566,0.0000260062
1260.5821624326,-0.6009022133,0.7377685222,0.0032543497,-0.0064695828,0.0000262231
1260.9528874152,-0.5996957445,0.7353632144,0.0032543497,-0.0065066554,0.0000264637
1261.3669782065,-0.5983481483,0.7326602947,0.0032543497,-0.0065480645,0.0000267340
1261.8319249307,-0.5968350491,0.7296049848,0.0032543497,-0.0065945592,0.0000270395
1262.3645993305,-0.5951015403,0.7260780449,0.0032543497,-0.0066478266,0.0000273922
1262.9850629913,-0.5930823346,0.7219340613,0.0032543497,-0.0067098730,0.0000278066
1263.7216702984,-0.5906851568,0.7169643902,0.0032543497,-0.0067835337,0.0000283036
1264.6330537032,-0.5877191965,0.7107404592,0.0032543497,-0.0068746721,0.0000289260
1265.8101889177,-0.5838883869,0.7025787582,0.0032543497,-0.0069923856,0.0000297421
1267.4182158789,-0.5786553048,0.6912055261,0.0032543497,-0.0071531883,0.0000308794
1269.9405770589,-0.5704466595,0.6728444863,0.0032543497,-0.0074054244,0.0000327156
1274.4805745696,-0.5556719200,0.6381932990,0.0032543497,-0.0078594242,0.0000361807
1285.3765223758,-0.5202126956,0.5466213396,0.0032543497,-0.0089490189,0.0000453379
1311.5362445859,-0.4350798117,0.2783009365,0.0032543497,-0.0115649912,0.0000721699
1319.2184711927,-0.4100791599,0.1865052233,0.0032543497,-0.0123332138,0.0000813495
1324.4595720384,-0.3930227849,0.1204921490,0.0032543497,-0.0128573239,0.0000879508
1338.9142104004,-0.3459823370,-0.0758026470,0.0032543497,-0.0143027878,0.0001075803
1342.6702489194,-0.3337588742,-0.1302298600,0.0032543497,-0.0146783916,0.0001130230
1344.3524591347,-0.3282843739,-0.1550634919,0.0032543497,-0.0148466126,0.0001155063
1345.8126198448,-0.3235325004,-0.1768485358,0.0032543497,-0.0149926287,0.0001176849
1347.2936394204,-0.3187127448,-0.1991625833,0.0032543497,-0.0151407307,0.0001199163
1348.6373858038,-0.3143397241,-0.2195981681,0.0032543497,-0.0152751053,0.0001219598
1350.1064496073,-0.3095588768,-0.2421461798,0.0032543497,-0.0154220117,0.0001242146
1351.7025004353,-0.3043647693,-0.2668878632,0.0032543497,-0.0155816168,0.0001266888
1353.6355797525,-0.2980738532,-0.2971952040,0.0032543497,-0.0157749247,0.0001297195
1356.6023397079,-0.2884189788,-0.3444357021,0.0032543497,-0.0160716007,0.0001344436
1364.6995941455,-0.2620676813,-0.4778498185,0.0032543497,-0.0168813261,0.0001477850
1368.5877753553,-0.2494141799,-0.5442433712,0.0032543497,-0.0172701442,0.0001544243
1380.8866074481,-0.2093894794,-0.7642090391,0.0032543497,-0.0185000275,0.0001764209
1384.7768909169,-0.1967291366,-0.8369361053,0.0032543497,-0.0188890558,0.0001836936
1386.6449472070,-0.1906498281,-0.8723964066,0.0032543497,-0.0190758614,0.0001872396
1390.3810597872,-0.1784912113,-0.9443638993,0.0032543497,-0.0194494727,0.0001944364
1391.2780712791,-0.1755720222,-0.9618505313,0.0032543497,-0.0195391738,0.0001961851
1392.0431815006,-0.1730820860,-0.9768294226,0.0032543497,-0.0196156849,0.0001976829
1392.6751782980,-0.1710253474,-0.9892464436,0.0032543497,-0.0196788845,0.0001989246
1393.7864871727,-0.1674087597,-1.0111775130,0.0032543497,-0.0197900154,0.0002011178
1394.3272384717,-0.1656489659,-1.0218936101,0.0032543497,-0.0198440906,0.0002021894
1394.7818450338,-0.1641695172,-1.0309251973,0.0032543497,-0.0198895512,0.0002030925
1395.1336384164,-0.1630246585,-1.0379283977,0.0032543497,-0.0199247305,0.0002037928
1395.4167218148,-0.1621034061,-1.0435727650,0.0032543497,-0.0199530389,0.0002043573
1395.6513081911,-0.1613399800,-1.0482562276,0.0032543497,-0.0199764975,0.0002048256
1395.8511581424,-0.1606895984,-1.0522505266,0.0032543497,-0.0199964824,0.0002052251
1396.0246673628,-0.1601249387,-1.0557216060,0.0032543498,-0.0200138333,0.0002055722
1396.1776918274,-0.1596269435,-1.0587853829,0.0032543499,-0.0200291356,0.0002058785
1396.3147545663,-0.1591808934,-1.0615315704,0.0032543500,-0.0200428416,0.0002061531
